================================================================================
Cleanup-Log
================================================================================
Skript                    : cleanup.ps1
Autor                     : Stefan Homberg
Startzeit                 : 2026-06-14 08:32:15
Benutzer                  : ZEROBIT-BLADE\zerob
Computer                  : ZEROBIT-BLADE
PowerShell-Version        : 5.1.26100.8655
PowerShell-Edition        : Desktop
Interaktiver Lauf         : Ja
Automatisierung           : Nicht vorgesehen / wird bewusst blockiert
DryRun                    : True
WhatIfPreference          : False
MinimumAgeInYears         : 5
FileCutoffDate Eingabe    : 2025081512:35
Datei-Schwellen-Datum     : 08/15/2025 12:35:00
Datei-Schwellen-Quelle    : Benutzereingabe: 2025081512:35
Leere Verzeichnisse       : Unabhaengig vom Alter
LogPath                   : C:\Users\zerob\Documents\ibb\powershell\cleanup\20260614\to_delete_20260614_083144.log
Kandidatendatei-Ordner    : C:\Users\zerob\Documents\ibb\powershell\cleanup\20260614
ACHTUNG                   : Bei echtem Lauf werden protokollierte Eintraege endgueltig geloescht.
================================================================================

[2026-06-14 08:32:15.211] INFO	Aufgeloeste Eingabepfade:
[2026-06-14 08:32:19.784] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100.woff	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.786] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100.woff2	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.787] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100d41d.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.787] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100italic.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.789] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100italic.svg	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.790] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100italic.ttf	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.790] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100italic.woff	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.790] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100italic.woff2	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.791] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-100italicd41d.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.792] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.793] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300.svg	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.794] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300.ttf	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.795] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300.woff	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.796] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300.woff2	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.798] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300d41d.eot	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.799] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300italic.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.799] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300italic.svg	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.800] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300italic.ttf	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.801] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300italic.woff	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.803] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300italic.woff2	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.804] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-300italicd41d.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.805] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.805] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600.svg	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.806] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600.ttf	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.806] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600.woff	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.808] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600.woff2	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.809] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600d41d.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.811] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600italic.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.811] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600italic.svg	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.812] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600italic.ttf	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.814] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600italic.woff	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.815] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600italic.woff2	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.815] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-600italicd41d.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.816] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.816] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700.svg	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.817] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700.ttf	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.818] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700.woff	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.819] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700.woff2	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.820] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700d41d.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.821] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700italic.eot	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.822] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700italic.svg	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.823] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700italic.ttf	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.825] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700italic.woff	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.826] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700italic.woff2	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.826] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-700italicd41d.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.826] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-italic.eot	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.827] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-italic.svg	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.828] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-italic.ttf	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.829] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-italic.woff	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.830] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-italic.woff2	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.831] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-italicd41d.eot	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.832] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-regular.eot	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.833] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-regular.svg	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.835] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-regular.ttf	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.836] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-regular.woff	LastWriteTime=2024-12-19 14:16:56
[2026-06-14 08:32:19.837] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-regular.woff2	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.837] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\fonts\josefin-sans-v12-latin-regulard41d.eot	LastWriteTime=2024-12-19 14:16:55
[2026-06-14 08:32:19.839] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\Css\bootstrap.minb655.css	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.840] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\Css\cookieconsent.min2f5b.css	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.840] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\Css\slider657c.css	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.841] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\kunsthaus_template\Resources\Public\Css\template6769.css	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.844] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\jn_lighterbox\Resources\Public\style\lightbox.min192c.css	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.845] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\jn_lighterbox\Resources\Public\javascript\lightbox.min192c.js	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.845] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\jn_lighterbox\Resources\Public\Icons\close.png	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.847] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\jn_lighterbox\Resources\Public\Icons\loading.gif	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.848] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\jn_lighterbox\Resources\Public\Icons\next.png	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.848] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\jn_lighterbox\Resources\Public\Icons\prev.png	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.850] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\cookie_data_privacy\Resources\Public\js\cookieconsent.min8479.js	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.851] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\cookie_data_privacy\Resources\Public\css\common8479.css	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.853] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\typo3conf\ext\cookie_data_privacy\Resources\Public\css\cookieconsent.min8479.css	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.854] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\Public\JavaScript\cookieconsent.min.html	LastWriteTime=2024-12-19 14:16:57
[2026-06-14 08:32:19.859] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_150627_kunsthaus_koldenhof_gerd_frick_010_9d7374e4fb.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.860] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_150627_kunsthaus_koldenhof_gerd_frick_020_c42a672b30.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.861] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_h_o_schmidt_7627849011.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.862] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_h_o_schmidt_c8c95460c2.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.863] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_inge_flierl_marco_flier_kunsthaus_koldenhof_24_3831fbf570.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.864] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_inge_flierl_marco_flier_kunsthaus_koldenhof_24_3aa0410419.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.864] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_kunsthaus_koldenhof_bela_chekurishvili_lesung_08_a9b50a6bbf.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.866] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_kunsthaus_koldenhof_bela_chekurishvili_lesung_08_c0a7f5d182.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.867] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_kunsthaus_koldenhof_bernd_wagner_010_9bdb0e4ac4.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.868] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\f\csm_kunsthaus_koldenhof_bernd_wagner_010_9ea2a86b23.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.869] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_03_9db8ca7686.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.869] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_03_eebaf55d3b.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.870] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_1_4751b2f450.jpg	LastWriteTime=2024-12-19 14:16:35
[2026-06-14 08:32:19.871] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_1_edc667bfd4.jpg	LastWriteTime=2024-12-19 14:16:35
[2026-06-14 08:32:19.872] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_kessel_rainer_6595063b5e.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.873] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_kessel_rainer_9ed4c02595.jpg	LastWriteTime=2024-12-19 14:16:35
[2026-06-14 08:32:19.874] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_kunsthaus_koldenhof_thomas_mulitzer_lesung_03_114cff8dbe.jpg	LastWriteTime=2024-12-19 14:16:35
[2026-06-14 08:32:19.875] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\e\csm_kunsthaus_koldenhof_thomas_mulitzer_lesung_03_f14d095153.jpg	LastWriteTime=2024-12-19 14:16:34
[2026-06-14 08:32:19.876] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\d\csm_kunsthaus_koldenhof_gertraud_wendlandt_kedron_Barrett_019_0e3cdc3ba2.jpg	LastWriteTime=2024-12-19 14:16:35
[2026-06-14 08:32:19.877] FOUND_FILE	Pfad=C:\Users\zerob\Documents\kunsthaus_koldenhof\htdocs\www.kunsthaus-koldenhof.de\fileadmin\_processed_\f\d\csm_kunsthaus_koldenhof_gertraud_wendlandt_kedron_Barrett_019_16a26650a9.jpg	LastWriteTime=2024-12-19 14:16:35
